x,y,height,faa,inv_msk,inv_pad
-1561000.0,-449000.0,1500,-18.11964899140734,True,True
-1559000.0,-449000.0,1500,-16.61357258280233,True,True
-1557000.0,-449000.0,1500,-15.444325099511346,True,True
-1555000.0,-449000.0,1500,-14.96270188046412,True,True
-1553000.0,-449000.0,1500,-15.442801066821502,True,True
-1551000.0,-449000.0,1500,-16.710229389858384,True,True
-1549000.0,-449000.0,1500,-18.51186118798088,True,True
-1547000.0,-449000.0,1500,-20.681893465130983,True,True
-1545000.0,-449000.0,1500,-23.081497050628133,True,True
-1543000.0,-449000.0,1500,-25.64333080694021,True,True
-1541000.0,-449000.0,1500,-28.24169870544287,True,True
-1539000.0,-449000.0,1500,-30.705664872233037,True,True
-1537000.0,-449000.0,1500,-32.76344142607652,True,True
-1535000.0,-449000.0,1500,-33.96107994119614,True,True
-1533000.0,-449000.0,1500,-33.90168337480701,True,True
-1531000.0,-449000.0,1500,-32.45700877353383,False,True
-1529000.0,-449000.0,1500,-29.60151030839705,False,True
-1527000.0,-449000.0,1500,-25.45967069696983,False,True
-1525000.0,-449000.0,1500,-20.522055102433832,False,True
-1523000.0,-449000.0,1500,-15.493356411841091,False,True
-1521000.0,-449000.0,1500,-11.039884022531943,False,True
-1519000.0,-449000.0,1500,-7.74151572519174,False,True
-1517000.0,-449000.0,1500,-5.660370466710015,False,True
-1515000.0,-449000.0,1500,-4.2271142632048715,False,True
-1513000.0,-449000.0,1500,-2.8330156262257686,False,True
-1511000.0,-449000.0,1500,-1.24716062115816,False,False
-1509000.0,-449000.0,1500,0.43092351757853775,False,False
-1507000.0,-449000.0,1500,1.8431783587295474,False,False
-1505000.0,-449000.0,1500,2.3887801979905183,False,False
-1503000.0,-449000.0,1500,1.5538081021031243,False,False
-1501000.0,-449000.0,1500,-0.7585326320068546,False,False
-1749000.0,-447000.0,1500,-4.399987313659133,False,False
-1747000.0,-447000.0,1500,-3.8027890980888284,False,False
-1745000.0,-447000.0,1500,-3.610791533550156,False,False
-1743000.0,-447000.0,1500,-3.6440222543771195,False,False
-1741000.0,-447000.0,1500,-3.7187287099169053,False,False
-1739000.0,-447000.0,1500,-3.718607468147211,False,False
-1737000.0,-447000.0,1500,-3.7084255866698035,False,False
-1735000.0,-447000.0,1500,-3.915090421900033,False,False
-1733000.0,-447000.0,1500,-4.542577831725454,False,False
-1731000.0,-447000.0,1500,-5.642687576146463,False,False
-1729000.0,-447000.0,1500,-7.162753614264191,False,False
-1727000.0,-447000.0,1500,-8.94965944326701,False,False
-1725000.0,-447000.0,1500,-10.745964538223449,False,False
-1723000.0,-447000.0,1500,-12.301154620685068,False,False
-1721000.0,-447000.0,1500,-13.437967494378212,False,False
-1719000.0,-447000.0,1500,-14.02734746711678,False,False
-1717000.0,-447000.0,1500,-14.022598187851223,False,False
-1715000.0,-447000.0,1500,-13.455586960568175,False,False
-1713000.0,-447000.0,1500,-12.386072732261773,False,False
-1711000.0,-447000.0,1500,-10.923936225370127,False,False
-1709000.0,-447000.0,1500,-9.25218456601921,False,False
-1707000.0,-447000.0,1500,-7.666373974517339,False,False
-1705000.0,-447000.0,1500,-6.544460606140458,False,False
-1703000.0,-447000.0,1500,-6.066141288904242,False,False
-1701000.0,-447000.0,1500,-5.987482498115915,False,False
-1699000.0,-447000.0,1500,-5.894725676806691,False,False
-1697000.0,-447000.0,1500,-5.541534568088659,False,False
-1695000.0,-447000.0,1500,-4.879388506536779,False,False
-1693000.0,-447000.0,1500,-4.002771362835609,False,False
-1691000.0,-447000.0,1500,-3.159209050080936,False,False
-1689000.0,-447000.0,1500,-2.656251191302484,False,False
-1687000.0,-447000.0,1500,-2.758795178881353,False,False
-1685000.0,-447000.0,1500,-3.686569738137025,False,False
-1683000.0,-447000.0,1500,-5.552758063474504,False,False
-1681000.0,-447000.0,1500,-8.270654651740829,False,False
-1679000.0,-447000.0,1500,-11.610216528619143,False,False
-1677000.0,-447000.0,1500,-15.222214655005892,False,False
-1675000.0,-447000.0,1500,-18.679961417776642,False,False
